content,label,category
【贾根良：中兴事件对中国敲响了警钟】政府采购在美国计算机、大飞机、芯片产业和互联网等众多核心技术的原始创新和霸主地位的形成中发挥了关键性的作用。但与美国的做法相反，中兴事件揭露出我国一直没有利用政府采购推进自主芯片和操作系统等核心技术的发展，这是导致美国在中兴事件中攥住我国信息产业命根子的主要根源，中兴事件给我国加入WTO《政府采购协定》提出了严重的警告网页链接,0,科技
浪浪你真的要开启微博可查看最近访客功能了么。。。(via@丁一晨DYC),1,科技
【不需要雄性科学家用两颗卵子产健康幼鼠】中国科学院上海生命科学研究院李劲松教授率领团队进行研究，修改了卵生胚胎干细胞的基因，让这些细胞具备精子的功能，之后将这些细胞注入卵子，由此产生的一批小老鼠就有两名基因母亲。李劲松说：“整个过程都无须雄性参与。”http://t.cn/RUmUndZ,0,科技
我才知道原来微博也可以查看最近访客的。害我那么肆无忌惮，情何以堪啊我！,1,科技
"有人说微博上有两种特别的人,他们会把你所有的微博都一一看完,包括评论的内容,他们会时刻关注着你微博的更新,但是从来都不会留言,第一种是默默喜欢着你的人,第二种是恨你入骨的人,而这些人马上都会现身了,传说过几天微博就会有访客记录,到时候我也不用活了~",1,科技
2020AIIA人工智能开发者大会9月28日至29日在中关村举行；2020中国绿公司年会9月28日至30日在海口举办；第二届民航通航发展大会9月28日至29日在太原召开；统计局9月30日公布中国采购经理指数月度报告；阿里巴巴9月30日召开年度股东大会。,0,科技
罗昌平：新冠疫情以来，几位院士丑态百出：有的谎话连篇，有的如门外汉，有的客串公关念错稿子，感觉院士名额就是各种既利集团分猪肉一样得来的。屠呦呦先生拿过诺贝尔医学奖，虽说科研经费分配可能吃亏，但晚节比头衔更重要，不要也罢！,1,科技
今天很多人转发了美国国家科学院（NAS）发布的转基因作物报告。网上已经有了很多报道和解读，这里不做赘述。不过其中一些报道的表述其实和报告原文有一定偏差，其中之一是转基因作物的增产问题（图1）。事实上，NAS报告中所阐述的是广泛种植的转基因作物并不以提高潜在产量（Potentialyield）为目的，...展开全文c,0,科技
纪念下好几年前用的那台笔记本，ADOBE大赛赢来的，拿金笔直接画了外壳～,0,科技
#最近访客#预计有此功能后，会出现以下不和谐现象1：男女盆友发现，你答应ta不再来往的人，竟还在微博上频繁互动2：原本把微博当吐槽树洞，结果被吐槽对象从你们共同朋友滴微博上顺藤摸瓜抓到你3：穿马甲开的微博失效，访客给你做了实名认证4：大家群体呼吁微博请留一点…我点评了&#xe627;最近访客,1,科技
你看到你微博了吧你看到阅读数量了吧哈哈哈我告诉你们一个好消息新浪要完全把腾讯的东西模仿了所以最近访客过几天也会有的大家放心去偷看你喜欢的人的微博吧,1,科技
#最近访客#预计有此功能后，会出现以下不和谐现象1：男女盆友发现，你答应ta不再来往的人，竟还在微博上频繁互动2：原本把微博当吐槽树洞，结果被吐槽对象从你们共同朋友滴微博上顺藤摸瓜抓到你3：穿马甲开的微博失效，访客给你做了实名认证4：大家群体呼吁微博请留一点…我点评了http://t.cn/zYVBeNo,1,科技
【屠呦呦再次落选院士，中国院士比诺贝尔奖厉害？】2015年，屠呦呦获得诺贝尔生物学奖，成为中国第一位真正意义上的自然科学类诺贝尔奖获得者。然而，她却多次评选不得院士！2020年她在院士评选中又落选了。是因为什么原因？国际知名的科学家，还不如一些部委领导、校长、主任水平高？中国院士的条件到底是什么？屠呦呦被戏称为“三无”科学家，无博士学位，无留洋背景，无院士头衔。疫情过后，中国的这种局面会不会改变？钟南山也只是工程院院士，还不是科学院院士，还有没有颜宁等青年科学家也没有获得院士，后来出走美国了。大师，就该有大师的位置，国家才有希望！,1,科技
#任天堂显示屏将使用三星面板#【彭博社：#任天堂将推7英寸显示屏Switch#，使用三星OLED屏】根据彭博社的报道，任天堂正在从三星采购OLED面板，并计划在今年晚些时候推出新的Switch。据报道，新版Switch采用更大的7英寸高清显示屏，该屏幕的生产最早将在6月份开始，新版Switch有可能在20...全文,0,科技
一分钟酸奶蛋糕，简单易学，吃货快get起来~,0,科技
iOS14正式版推出8天后，苹果推送了#iOS14.0.1#版本，主要是修复bug，粉丝反馈，新版本的掉电依然很快，你更新了吗？,0,科技
3月10日，“永不停歇的大脑——咖啡智驾背后的生态构想”主题沙龙在北京正式举行，清华大学苏州汽车研究院院长成波，长城汽车智能驾驶负责人、毫末智行董事长张凯，长城汽车智能驾驶总监、毫末智行首席交付官CIO甄龙豹以及毫末智行COO侯军共同参与此次沙龙，深入探讨智能驾驶发展趋势、清晰呈现咖啡智...全文,0,科技
【喜欢吃面的亲们赶紧收！[爱你]】26碗特色面条！一天做一样！喜欢吃面的亲们赶紧收！[爱你]by网络,0,科技
【直击“阳光动力2号”起飞时刻】由于下雨天不能飞行，等待了21天后，今天早上6点5分，“阳光动力2号”终于从重庆江北国际机场飞往南京。借助了两名骑电动助力车的地勤人员，飞机成功起飞继续它的环球之行。戳视频看电动车是怎么推动大飞机的[太开心]http://t.cn/RAWsyLr（央视记者李洪淼王宏超）,0,科技
浪浪你真的要开启微博可查看最近访客功能了么。。。。。。,1,科技
新版微博个人主页过两天就上线了！包括访客到访和被转发评论次数等新功能。参考图如下，来自：@AlvinShing,1,科技
【苹果#正式推送了iOS14beta6的更新#】有小伙伴表示升级后流畅度提升肉眼可见，Bug明显减少。此外新增了AirPodsPro的空间音频功能，不过仅支持影片以及电视节目，有条件的小伙伴可以试试看感知强不强。距离iOS14正式版越来越近了～,0,科技
牙签是这样造成的，大开眼界了！[赞][赞][赞][赞]http://t.cn/RUpFv5K,0,科技
你要是嫌你们家网速慢你可以调啊！谁拦着你了？5分钟搞定！（转）❤推荐关注@生活点点通,1,科技
【2021年中兴公司称公司没有计划采用鸿蒙操作系统】2021年，公司基于自身技术实力，努力把握5G换机窗口期，统一运作中兴、努比亚、红魔三大手机品牌，全面展开运营商和公开市场运作，实现手机业务的发展。,0,科技
"这是日本人所发明的一种宠物养殖技术，叫盆景猫！他们给小猫喂食一种促进骨质软化的化学药物,然后强塞进瓶子里，等小猫长大，身体胀满瓶子...",1,科技
#技术贴#微博悄悄关注功能是有bug，发现悄悄关注你的人其实很简单。点开“我的粉丝”，上面写的是按关注时间排序。你改选成其他二种，然后慢慢翻你的粉丝。关注你的粉丝上面有√号，而偷偷关注你的粉丝没有对号。粉丝少的同学有福了，快快找找谁偷偷关注你吧。我找了半天，发现有俩关注我，还是男的。,1,科技
【删错文件，并且回收站也清空，如何找回！】一不小心，删错了，还把回收站清空了，咋办啊？只要三步，你就能找回你删掉并清空回收站的东西！！！这个要留着哦！[good],1,科技
球状闪电是一种真实的物理现象。它十分亮近圆球形直径约15至40厘米不等，通常仅维持数秒但也有维持了1至2分钟高然Rain的微博视频,1,科技
【教你做土豆泥虾球[色]】一口一个，一口一个，虾和土豆都是真爱啊！！！,0,科技
区块链快讯|01月30日星期六1、“媒体融合链”区块链版权平台正式上线，中国搜索赋能版权保护2、京东关联企业等共同成立农业科技公司，经营范围含区块链技术相关软件和服务3、央行清算总中心招博士后，研究方向为人工智能、开放银行、区块链4、证监会：大力促进区块链等创新科技在行业的推广应用...全文,0,科技
"论坛说事【“不善交际，性格直率”的屠呦呦再次落选院士！评委会给出了三个理由】在2020年的两院院士评选中，曾被评为“20世纪最伟大的科学家，可以和爱因斯坦、居里夫人齐名”，因为创制了青蒿素成为中国本土首位获得自然科学类诺贝尔奖，“不善交际，性格直率”的屠呦呦教授再次落选。我们且看屠呦呦教授近几年的殊荣:2015年，获得诺贝尔生物学奖，发现了青蒿素；同年，获国际天文学联合会对31230号小行星的命名；2017年，获得国家最高科学技术奖；2018年，被授予改革先锋称号，其事迹入选教科书；2019年，入选福布斯中国科技50女性榜单；同年，获得共和国最高荣誉勋章。据悉，评选委员会给出的落选理由是：1.没有留洋背景；2.没有博士学位；3.没有足够的论文。不知道这是一种什么目的的标准和理由，也不知道符合这些标准的人有多少在滥竽充数。但是，显然这些东西都是看得见摸得着、不用动脑子去思考评价的，久而久之被一些人奉为一刀切的考核评价至宝。现实中，晋职称、考核、检查等等许多标准都是奉行了这种形而上学，形式主义何其误国误民！我们再看看英国BBC将屠呦呦评为“20世纪最伟大的科学家”的三大理由：1.在艰难时刻仍然秉持科学理想；2.砥砺前行亦不忘回望过去；3.她的成就跨越东西。什么是真正的贡献，一目了然！形式主义与实事求是的差别，一目了然！如何改变落后的评价体制，一目了然！但愿，这种贡献与荣誉倒挂的现象不再重演！<imgalt=[允悲]src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png""style=""width:1em;height:1em;""/>#论坛说事#",1,科技
